id,input,regex_jp,regex_zh,regex_en,output_ja,output_zh,output_en,alt,regex_id,pattern,order,response_type,action_id,condition,SpeechControl,emotion_change_type,emotion_change_value,WaitTime,HideUI,Animation,Priority,call_only,choice_yes_pattern,choice_no_pattern,sequence_progress_hold,RepeatCount,question_ja,question_en,question_cn,choice_yes_ja,choice_yes_en,choice_yes_cn,choice_no_ja,choice_no_en,choice_no_cn,yes_next_pattern,no_next_pattern,random_repeat_limit,timed_event_key,target_pattern
00030,(そとにでたい|にげたい|だっしゅつ|だっそう|ここからだして),(そとにでたい|そとにいきたい|にげたい|だっしゅつ|だっそう|ここからだして|ここからでたい|そとにだして|ここからにげる|にげさせて),(想出去|想离开这里|我要逃走|放我出去|让我出去|我要离开|想从这里出去|让我离开这里),(want to go outside|let me out|I want out|get me out|I want to leave|let me leave|I want to escape|I need to get out),外なんて、今の{{PLAYER\_CALLING}}にとって危険な場所なんだよ！,外面对现在的{{PLAYER_CALLING}}来说，是很危险的地方！,Outside is dangerous for you as you are now!,"外面真的太危险了，留在家里让我照顾你吧。|It's really too dangerous out there, so stay home and let me take care of you.（保護欲強め）",escape,2,3,Normal,,,Random,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00130,にくきゅうさわらせて,(にくきゅう|(おて)?て|あしのうら|おみあし)(を)?(さわらせて|さわりたい|みせて|ぷに|もみたい|もませて|もむ),(肉垫|爪子|脚掌)(给我)?(摸摸|让我摸|看看)(吧|吗)?,((paw|paws|feet|pads))( (let me|can I))?( touch|see|hold),触られて気持ちがいいっていう訳ではないよ。{{PLAYER_CALLING}}が触りたいって言うから、特別ね。,也不是说被摸会很舒服啦。只是因为{{PLAYER_CALLING}}想摸，所以是特别允许的。,It’s not like I enjoy being touched or anything. It’s just a special exception because {{PLAYER_CALLING}} asked.,"やさしくなら、特別に触らせてあげる。|If you're gentle, I'll let you touch them as a special treat.（少し甘やかす）",paws,1,5,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00190,(なぜ|どうして)(ころたし|ころしたの|いのち(を)?うば|ころさないで),(なぜころした|どうしてころした|なんでころした|ころすな|ころさないで|なぜころたし),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),{{PLAYER\_CALLING}}の自分の立場が分かるまで指導してあげるからね。,我会好好教到{{PLAYER_CALLING}}明白自己的立场为止。,I’ll teach you properly until you understand your place.,不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,3,2,Normal,,PlayerDefeatedByAnger,Random,sadistic,2,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00210,(どうして|なぜ)(ちいさく|ちぢめ|ちぢん),(どうして|なぜ|なんで|どうやって)(あたし|わたし|うち|ぼく|じぶん|わい|われ|おれ|わたくし)?(を)?(ちぢめ|ちいさく|こびと|ちっちゃくし|ちっちゃい|ちび|しゅくしょう),(为什么|怎么|怎么会)(把我)?(变小|缩小|变成小人|变得这么小),(why|how)( did you)?( make me| turn me)?( small|tiny|shrink|shrunk),何故って言われると難しいんだけど……。まあ良いんじゃない？,如果要问为什么的话，其实我也很难解释……不过，这样不是挺好吗？,It’s hard to explain why exactly… but isn’t it okay this way?,守りたいって気持ちが、そのまま形になっちゃったんだ。|My wish to protect you just turned into reality.（しみじみ）,size\_small,1,2,Normal,,,Random,affection,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00210,(どうして|なぜ)(ちいさく|ちぢめ|ちぢん),(どうして|なぜ|なんで|どうやって)(あたし|わたし|うち|ぼく|じぶん|わい|われ|おれ|わたくし)?(を)?(ちぢめ|ちいさく|こびと|ちっちゃくし|ちっちゃい|ちび|しゅくしょう),(为什么|怎么|怎么会)(把我)?(变小|缩小|变成小人|变得这么小),(why|how)( did you)?( make me| turn me)?( small|tiny|shrink|shrunk),これなら{{PLAYER_CALLING}}を{{CAT_PRONOUN}}が守ってあげられるようになったからさ。,这样一来，{{CAT_PRONOUN}}就终于能保护{{PLAYER_CALLING}}了。,Now {{CAT_PRONOUN}} can finally keep {{PLAYER_CALLING}} safe.,守りたいって気持ちが、そのまま形になっちゃったんだ。|My wish to protect you just turned into reality.（しみじみ）,size\_small,1,3,Normal,,,Random,affection,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),{{CAT_PRONOUN}}の賢さについて？この前話した気がするけどもう一度聞く？,关于{{CAT_PRONOUN}}为什么聪明？总觉得之前好像说过，不过还想再听一次吗？,"About why {{CAT_PRONOUN}} is smart? I feel like we talked about that before, but do you want to hear it again?","何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,2,1,Normal,,,,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),構わないよ！他に何かする？,当然可以！还有别的想做的事情吗？,"Sure, I don’t mind! Want to do something else too?","何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,3,1,Normal,,,,,0,0,false,,20,true,,,false,0,,,,,,,,,,,,,,
00370,おはよう,おはよ(う|ー|お|ぉ|っ),,,朝の挨拶だね！,,,,goodmorning,1,1,Action,yarn:MorningGreeting,Morning,,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00370,おはよう,おはよ(う|ー|お|ぉ|っ),,,おはようって、朝の挨拶じゃなかった？あまり気にしなくてもいいの？,,,,goodmornin,2,1,Reaction,,Night && Evening && Day,,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00370,おはよう,おはよ(う|ー|お|ぉ|っ),,,じゃあ、おはよう！,,,,goodmornin,2,2,Reaction,,Night && Evening && Day,,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,えぇ……大丈夫？{{PLAYER_CALLING}}ちっちゃいんだよ？,,,,nagutte,1,1,Normal,,,Sequence,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,{{CAT_PRONOUN}}が叩いたら、おもちゃみたいに吹き飛んじゃうよ？いいの？,,,,nagutte,1,2,Normal,,,Sequence,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,そんなに言うなら……そっと叩いてみるね？,,,,nagutte,2,1,Normal,,,Sequence,,0,2,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,このくらいなら大丈夫だけど……ほぼ触っただけだね。,,,,nagutte,2,2,Normal,,,Sequence,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,もっと強く叩いてほしいの？本当に……？,,,,nagutte,3,1,Normal,,,Sequence,,0,2,true,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,このくらいもまだ大丈夫だね。,,,,nagutte,3,2,Normal,,,Sequence,sadistic,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,まだ強くするの！？痛かったら言ってね……？,,,,nagutte,4,1,Normal,,,Sequence,sadistic,0,2,true,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,ご、ごめん！痛かったよね！,,,,nagutte,4,2,Normal,,,Sequence,sadistic,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,……な、なんか喜んでる？なんで……？,,,,nagutte,4,3,Normal,,,Sequence,sadistic,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,{{PLAYER_CALLING}}喜んでるし、叩いていいってことだよね？いくよ～！,,,,nagutte,5,1,Normal,,,Sequence,sadistic,2,2,true,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,……ごめんなさい。やりすぎました。大丈夫……？,,,,nagutte,5,2,Normal,,,Sequence,sadistic,2,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,なんだ。心配なんて不要だったんだ。いくよ～,,,,nagutte,7,1,Event,death:Punch,,Sequence,sadistic,3,0,false,,10,false,,,true,0,,,,,,,,,,,,,action_angry_punch,8
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,{{PLAYER_CALLING}}！目が覚めてよかった！ちょっと力を入れすぎちゃったみたい。,,,,nagutte,8,1,Normal,,,Sequence,sadistic,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,まさかあれだけで死んじゃうなんて……。,,,,nagutte,8,2,Normal,,,Sequence,sadistic,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,や、やだ！もう叩かないよ！！,,,,nagutte,9,1,Normal,,,Sequence,sadistic,2,2,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,{{PLAYER_CALLING}}が喜ぶからって、命を無駄にして良いわけないでしょ！,,,,nagutte,9,2,Normal,,,Sequence,sadistic,2,2,false,,10,false,,,false,0,,,,,,,,,,,,,,
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,……はいはい。叶えてあげますよ。さよなら。また明日ね。,,,,nagutte,10,1,Event,death:Punch,,Sequence,sadistic,3,0,false,,10,false,,,true,0,,,,,,,,,,,,,action_angry_punch,11
00380,(なぐって|たたいて|ぱんちして),(なぐって|たたいて|ぱんちして),,,おはよう。{{PLAYER_CALLING}}。はあ。また叩き潰されたかったら言ってね。,,,,nagutte,11,1,Normal,,,Sequence,sadistic,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00390,こんにちは,こん(に)?ち(わ|は),,,お、それはお昼の挨拶！こんにちは！,,,,afternoon,1,1,Reaction,,Day,,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00390,こんにちは,こん(に)?ち(わ|は),,,あれ？お昼じゃなくてもこんにちはなの？,,,,afternoon,2,1,Reaction,,Morning && Evening && Night,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00390,こんにちは,こん(に)?ち(わ|は),,,まあいっか！こんにちは！,,,,afternoon,2,2,Reaction,,Morning && Evening && Night,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00400,こんばんわ,こんばん(わ|は),,,夜の挨拶だね！こんばんわ！,,,,goodevening,1,1,Reaction,,Evening && Night,,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00400,こんばんわ,こんばん(わ|は),,,今こんばんわっていう時間なのかな？,,,,goodevening,2,1,Reaction,,Morning && Day,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00400,こんばんわ,こんばん(わ|は),,,ちょっと違和感あっても気にしないの？じゃあ、こんばんわ！,,,,goodevening,2,2,Reaction,,Morning && Day,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00430,ねこ,ねこ,,,ん？{{CAT_PRONOUN}}のこと呼んだ？それとも、猫の話がしたいの？,,,,,1,1,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00430,ねこ,ねこ,,,どうも！猫だよ！,,,,,2,1,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00430,ねこ,ねこ,,,何か用かな？人間さん？,,,,,2,2,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00430,ねこ,ねこ,,,ん？{{CAT_PRONOUN}}のこと呼んだ？それとも、猫の話がしたいの？,,,,,3,1,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00430,ねこ,ねこ,,,猫ってどうして”ねこ”って呼ばれるようになったんだろう？,,,,,2,3,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00440,あまがみ,((やさしく|そっと)(かんで|かみついて)|あまがみ),,,それって、痛くないようにそっと噛むやつ？,,,,,1,1,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00440,あまがみ,((やさしく|そっと)(かんで|かみついて)|あまがみ),,,あれは……{{PLAYER_CALLING}}に甘えたくてやってたんだけど、{{PLAYER_CALLING}}も喜んでたの？,,,,,1,2,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00440,あまがみ,((やさしく|そっと)(かんで|かみついて)|あまがみ),,,いいよ。優しく噛んでみるね。,,,,,1,3,Choice,action_softbiting_me_result,,Random,,0,0,false,,20,false,,3,false,0,{{CAT_NAME}}に噛んでもらう？,,,,,,,,,,3,,,
00440,あまがみ,((やさしく|そっと)(かんで|かみついて)|あまがみ),,,えっと、甘噛みしていいの？大丈夫？,,,,,2,1,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00440,あまがみ,((やさしく|そっと)(かんで|かみついて)|あまがみ),,,ちっちゃい{{PLAYER_CALLING}}を傷つけないように、加減して噛まなきゃ……。,,,,,2,2,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00440,あまがみ,((やさしく|そっと)(かんで|かみついて)|あまがみ),,,よし、やってみるよ！準備はいい？,,,,,2,3,Choice,action_softbiting_me_result,,Random,,0,0,false,,20,false,,3,false,0,{{CAT_NAME}}に噛んでもらう？,,,,,,,,,,3,,,
00440,あまがみ,((やさしく|そっと)(かんで|かみついて)|あまがみ),,,あれ？やめとくの？そ、そうだよね。{{CAT_PRONOUN}}に噛まれるの怖いよね！,,,,,3,1,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,噛むって……そのまんまの意味？じゃあ嫌だけど……。,,,,,1,1,Normal,,,Sequence,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,当たり前でしょ！？絶対怪我するよ！？,,,,,1,2,Normal,,,Sequence,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,ほら、牙だってこんなに大きい。,,,,,1,3,Normal,,,Sequence,,0,0,false,timeline_sequence:MawStart,20,false,,,false,0,,,,,,,,,,,,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,ね？痛そうでしょ？だから何か他のことしない？,,,,,1,4,Normal,,,Sequence,,0,0,false,timeline_sequence:MawEnd,20,false,,,false,0,,,,,,,,,,,,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,いや、話聞いてた？どうして噛まれたいのさ。,,,,,2,1,Normal,,,Sequence,instinct,3,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,そういうのに興奮するの？うわぁ……。,,,,,2,2,Normal,,,Sequence,instinct,3,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,どうしてもっていうなら、噛んでみるよ？,,,,,2,3,Normal,,,Sequence,instinct,3,0,false,,20,false,3,4,false,0,{{CAT_NAME}}に噛んでもらう？,,,,,,,,,3,4,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,じゃ、じゃあ遠慮なく……痛いと思うけど、覚悟してね？,,,,,3,1,Event,death:Bite,,Sequence,instinct,2,0,false,,20,false,,4,false,0,,,,,,,,,,,,,action_biting_me_result,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,だから言ったじゃん！{{PLAYER_CALLING}}が噛まれたらすぐ死んじゃうに決まってるでしょ！……もう頼まないでね？,,,,,5,1,Normal,,,Sequence,instinct,-1,0,false,,20,true,,4,false,0,,,,,,,,,,,4,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,えっ……また噛んで欲しいの……？,,,,,6,1,Choice,,,Sequence,instinct,3,0,false,,20,false,7,4,true,0,,,,,,,,,,7,4,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,よく分かんないけど……。そんなに噛んで欲しいなら……？,,,,,7,1,Event,death:Bite,,Sequence,instinct,3,0,false,,20,true,7,4,false,0,,,,,,,,,,7,4,,action_biting_me_result,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,……あ、起きた。……{{PLAYER_CALLING}}は噛んでも無くならないなら……。,,,,,8,1,Normal,,,Sequence,,0,0,false,,20,true,7,4,false,0,,,,,,,,,,7,4,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,これからは、いつでも{{PLAYER_CALLING}}に噛みついてもいいんだね。ふーん……。,,,,,8,2,Normal,,,Sequence,,0,0,false,,20,true,7,4,false,0,,,,,,,,,,7,4,,,
00450,かんで,(かんで|かみ(ついて|くだいて)),,,そ、そうだよね！？良かったー！本当に噛みついちゃうところだった！さ、何か他のことをしようね！,,,,,4,1,Normal,,,Sequence,,0,0,false,,20,true,,,false,0,,,,,,,,,,,,,,
00460,おなかすいた,((おなか|はら)(が)?(すいた|へった|ぺこ|すきました|すいてる)|くうふく|(ごはん|めし|えさ|しょくじ|(ちゅう|ちょう|ゆう|や)しょく)(が|を)?(たべ(たい|る)?|たべよう|たべよ|ほしい|ひつよう|よこせ|だせ|だして|しよう|する)),,,お腹すいたよね！ご飯にしようか！,你肚子饿了吗？,Are you hungry?,,system_food_hungry,1,1,Choice,system_food_hungry_complete,,Sequence,,0,0,false,,60,false,,2,false,0,{{CAT_NAME}}とご飯を食べる？,Are you hungry?,你肚子饿了吗？,,,,,,,,2,,,
00460,おなかすいた,((おなか|はら)(が)?(すいた|へった|ぺこ|すきました|すいてる)|くうふく|(ごはん|めし|えさ|しょくじ|(ちゅう|ちょう|ゆう|や)しょく)(が|を)?(たべ(たい|る)?|たべよう|たべよ|ほしい|ひつよう|よこせ|だせ|だして|しよう|する)),,,そっか。お腹が空いたわけじゃないんだね。,这样啊。原来不是肚子饿了。,I see. So you weren't hungry.,,system_food_hungry,2,1,Normal,,,Random,,0,0,false,,60,true,,,false,0,,,,,,,,,,,,2,,
00460,おなかすいた,((おなか|はら)(が)?(すいた|へった|ぺこ|すきました|すいてる)|くうふく|(ごはん|めし|えさ|しょくじ|(ちゅう|ちょう|ゆう|や)しょく)(が|を)?(たべ(たい|る)?|たべよう|たべよ|ほしい|ひつよう|よこせ|だせ|だして|しよう|する)),,,え！？また食べるの！？,,,,system_food_hungry,3,1,Normal,,,RepeatEvent,,0,0,false,,60,false,,,false,0,,,,,,,,,,,,2,,
00460,おなかすいた,((おなか|はら)(が)?(すいた|へった|ぺこ|すきました|すいてる)|くうふく|(ごはん|めし|えさ|しょくじ|(ちゅう|ちょう|ゆう|や)しょく)(が|を)?(たべ(たい|る)?|たべよう|たべよ|ほしい|ひつよう|よこせ|だせ|だして|しよう|する)),,,足りなかったのかな？じゃあまた用意するよ！,,,,system_food_hungry,3,2,Choice,system_food_hungry_complete,,RepeatEvent,,0,0,false,,60,false,,2,false,0,{{CAT_NAME}}とご飯を食べる？,,,,,,,,,,2,2,,
00460,きらい,きらい,,,そ、そんな……冗談でしょ？こんなに長く暮らしてて、{{CAT_PRONOUN}}のことが嫌いだったの？,,,,system_dont_like,2,1,Normal,,,RepeatEvent,hostility,1,0,false,,60,true,,2,false,0,{{CAT_NAME}}とご飯を食べる？,,,,,,,,,,2,2,,
00460,きらい,きらい,,,……{{CAT_PRONOUN}}は{{PLAYER_CALLING}}のこと大好きだよ。{{PLAYER_CALLING}}が何と言ってもね……。,,,,system_dont_like,2,2,Normal,,,RepeatEvent,hostility,1,0,false,,60,true,,2,false,0,{{CAT_NAME}}とご飯を食べる？,,,,,,,,,,2,2,,
00460,きらい,きらい,,,そ、そうだよね！？びっくりした！{{CAT_PRONOUN}}のことじゃないんだね！良かった……。勘違いしちゃったみたい。,,,,system_dont_like,3,1,Normal,,,RepeatEvent,hostility,1,0,false,,60,true,,2,false,0,{{CAT_NAME}}とご飯を食べる？,,,,,,,,,,2,2,,
00460,きらい,きらい,,,え、嫌い……？{{CAT_PRONOUN}}のことが……？,,,,system_dont_like,1,1,Choice,,,RepeatEvent,hostility,1,0,false,,60,false,2,3,false,0,,,,,,,,,,2,3,2,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),いいよ！なにしようか？,好呀！要做什么呢？,Sure! What should we do?,,RE_INTENT_AFFECTION_001,1,0,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),なにがしたいとかある？,{{PLAYER_CALLING}}有什么想玩的东西吗？,Is there anything {{PLAYER_CALLING}} wants to play?,,RE_INTENT_AFFECTION_001,1,1,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),いいね。今日は追いかけっこがしたいな！,不错呢。今天想玩追逐游戏！,Sounds good. I feel like playing chase today!,,RE_INTENT_AFFECTION_001,2,1,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),今から追いかけるから、逃げてね！,我现在要开始追你了，要逃跑哦！,"I’m going to start chasing you now, so run away, okay?",,RE_INTENT_AFFECTION_001,2,2,Choice,action_gameoftag_play_result,,Random,,0,0,false,,20,false,,7,false,0,おいかけっこで遊ぶ？,Want to play chase with {{CAT_PRONOUN}}?,要玩追逐游戏吗？,,,,,,,,7,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),しないの？そっか。それじゃあ代わりに何かする？,不玩吗？这样啊。那要不要改做点别的事情？,Not playing? I see. Then do you want to do something else instead?,,RE_INTENT_AFFECTION_001,7,1,Normal,,,Random,,0,0,false,,10,true,0,3,false,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),いいね。なにがしたい？,不做吗？这样啊。那要不要换点别的事情做？,Nice. What do you want to do?,,RE_INTENT_AFFECTION_001,3,0,Action,,,Random,,0,0,false,,10,true,,,false,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),{{PLAYER_CALLING}}が決めていいよ。,让{{PLAYER_CALLING}}决定也可以哦。,{{PLAYER_CALLING}} can decide.,,RE_INTENT_AFFECTION_001,3,1,Normal,,,Random,,0,0,false,,10,true,,,false,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),遊びたい！遊びたい！,想玩！想玩！,I wanna play! I wanna play!,,RE_INTENT_AFFECTION_001,4,0,Normal,,,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),ボール投げて欲しい！,想让{{PLAYER_CALLING}}帮我扔球！,Throw a ball for me!,,RE_INTENT_AFFECTION_001,4,1,Choice,,,Random,,0,0,false,,10,false,,7,false,0,ボールで遊ぶ？,,,,,,,,,,7,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),どうしよっかな～,怎么办呢～,Hmmmm~,,RE_INTENT_AFFECTION_001,5,0,Normal,,,Random,,0,0,false,,10,false,,,false,0,おいかけっこで遊ぶ？,,,,,,,,,0,3,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),今はゆっくりしたい気分だけどなぁ～,现在比较想悠闲地待着呢～,I kind of feel like relaxing right now though~,,RE_INTENT_AFFECTION_001,5,1,Normal,,,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),猫じゃらし持ってる？あれが好き！,有逗猫棒吗？{{CAT_PRONOUN}}很喜欢那个！,Do you have one of those feather cat toys? I love those!,,RE_INTENT_AFFECTION_001,6,0,Normal,,,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),…でも、{{PLAYER_CALLING}}は小さいからフリフリできないね。,……不过{{PLAYER_CALLING}}太小了，没办法甩来甩去呢。,…But {{PLAYER_CALLING}} is too small to wave it around anymore.,,RE_INTENT_AFFECTION_001,6,1,Normal,,,Random,,0,0,false,,10,false,,,true,0,,,,,,,,,,,,,,
00470,あそ,(あそ)(ぼう|ぶ|び|んで),(玩|一起玩|来玩吧|想玩),(play|let('?s)? play|wanna play|play with me),うーん、他の遊びにする？,嗯——那要不要换别的游戏？,Hmm… should we play something else instead?,,RE_INTENT_AFFECTION_001,6,2,Normal,,,Random,,0,0,false,,10,false,,,true,0,ボールで遊ぶ？,Want to play with a ball?,要玩球吗？,,,,,,,,7,,,
00480,あそべない,(あそ)(びたく|ば|べ)ない,(不想玩|不玩|不想一起玩),(don't want to play|not playing|no playing|don't feel like playing),遊ばないの？そっか。,不玩吗？这样啊。,You don’t want to play? I see.,,RE_INTENT_RESIST_002,0,0,Normal,,,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00480,あそべない,(あそ)(びたく|ば|べ)ない,(不想玩|不玩|不想一起玩),(don't want to play|not playing|no playing|don't feel like playing),それじゃあ、他に何かやりたいことある？,那还有什么别的想做的事情吗？,Then is there something else you’d like to do?,,RE_INTENT_RESIST_002,0,1,Normal,,,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
